File;Class
resizedDataset - Kopi/Scene4/00022_00196_outdoor_290_0300.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_290_0301.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_300_0000.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_300_0001.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_300_0200.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_300_0201.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_300_0400.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_300_0401.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_310_0100.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_310_0101.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_310_0300.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_310_0301.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_320_0000.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_320_0001.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_320_0200.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_320_0201.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_330_0100.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_330_0101.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_340_0000.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_340_0001.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_350_0200.png;0
resizedDataset - Kopi/Scene4/00022_00196_outdoor_350_0201.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_000_0000.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_000_0001.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_010_0100.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_010_0101.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_020_0000.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_020_0001.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_020_0200.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_020_0201.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_030_0100.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_030_0101.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_040_0000.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_040_0001.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_040_0200.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_040_0201.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_050_0100.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_050_0101.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_060_0200.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_060_0201.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_070_0000.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_070_0001.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_080_0100.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_080_0101.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_100_0000.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_100_0001.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_140_0400.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_140_0401.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_150_0300.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_150_0301.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_150_0500.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_150_0501.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_160_0100.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_160_0101.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_160_0400.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_160_0401.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_170_0300.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_170_0301.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_170_0500.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_170_0501.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_180_0000.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_180_0001.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_180_0200.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_180_0201.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_180_0400.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_180_0401.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_190_0100.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_190_0101.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_190_0300.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_190_0301.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_200_0000.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_200_0001.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_200_0200.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_200_0201.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_200_0500.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_200_0501.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_210_0100.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_210_0101.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_210_0300.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_210_0301.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_220_0200.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_220_0201.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_220_0400.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_220_0401.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_230_0100.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_230_0101.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_230_0300.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_230_0301.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_230_0500.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_230_0501.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_240_0000.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_240_0001.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_240_0200.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_240_0201.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_240_0400.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_240_0401.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_250_0100.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_250_0101.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_250_0300.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_250_0301.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_250_0500.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_250_0501.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_260_0200.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_260_0201.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_260_0400.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_260_0401.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_270_0000.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_270_0001.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_270_0300.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_270_0301.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_280_0100.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_280_0101.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_280_0500.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_280_0501.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_290_0000.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_290_0001.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_290_0200.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_290_0201.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_290_0400.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_290_0401.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_300_0100.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_300_0101.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_300_0300.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_300_0301.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_300_0500.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_300_0501.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_310_0000.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_310_0001.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_310_0200.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_310_0201.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_310_0400.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_310_0401.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_320_0100.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_320_0101.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_320_0300.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_320_0301.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_330_0000.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_330_0001.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_330_0200.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_330_0201.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_340_0100.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_340_0101.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_350_0200.png;0
resizedDataset - Kopi/Scene5/00022_00197_outdoor_350_0201.png;0
resizedDataset - Kopi/Scene6/00023_00198_outdoor_000_0200.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_000_0201.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_070_0200.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_070_0201.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_080_0000.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_080_0001.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_080_0300.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_080_0301.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_090_0100.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_090_0101.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_100_0000.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_100_0001.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_190_0000.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_190_0001.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_190_0200.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_190_0201.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_200_0100.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_200_0101.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_210_0000.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_210_0001.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_220_0100.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_220_0101.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_230_0000.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_230_0001.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_240_0200.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_240_0201.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_250_0100.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_250_0101.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_250_0300.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_250_0301.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_260_0000.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_260_0001.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_260_0200.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_260_0201.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_270_0100.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_270_0101.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_280_0000.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_280_0001.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_290_0200.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_290_0201.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_300_0100.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_300_0101.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_310_0000.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_310_0001.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_310_0200.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_310_0201.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_320_0100.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_320_0101.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_330_0000.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_330_0001.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_340_0200.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_340_0201.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_350_0100.png;1
resizedDataset - Kopi/Scene6/00023_00198_outdoor_350_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_000_0200.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_000_0201.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_010_0000.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_010_0001.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_020_0100.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_020_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_030_0000.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_030_0001.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_030_0200.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_030_0201.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_040_0100.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_040_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_110_0000.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_110_0001.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_120_0100.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_120_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_130_0200.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_130_0201.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_140_0100.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_140_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_150_0300.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_150_0301.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_160_0200.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_160_0201.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_170_0100.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_170_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_180_0000.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_180_0001.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_180_0200.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_180_0201.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_190_0100.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_190_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_200_0000.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_200_0001.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_200_0200.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_200_0201.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_210_0100.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_210_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_210_0300.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_210_0301.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_220_0000.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_220_0001.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_220_0200.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_220_0201.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_230_0100.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_230_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_230_0300.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_230_0301.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_240_0000.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_240_0001.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_240_0200.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_240_0201.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_250_0100.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_250_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_260_0000.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_260_0001.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_260_0200.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_260_0201.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_280_0100.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_280_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_290_0000.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_290_0001.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_300_0100.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_300_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_320_0000.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_320_0001.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_330_0100.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_330_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_340_0000.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_340_0001.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_340_0200.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_340_0201.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_350_0100.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_350_0101.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_350_0400.png;1
resizedDataset - Kopi/Scene6/00023_00199_outdoor_350_0401.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_000_0100.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_000_0101.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_000_0500.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_000_0501.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_010_0000.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_010_0001.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_010_0200.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_010_0201.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_010_0400.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_010_0401.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_020_0100.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_020_0101.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_020_0300.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_020_0301.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_020_0500.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_020_0501.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_030_0000.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_030_0001.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_030_0200.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_030_0201.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_030_0400.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_030_0401.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_040_0100.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_040_0101.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_040_0300.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_040_0301.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_050_0000.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_050_0001.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_050_0200.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_050_0201.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_070_0100.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_070_0101.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_080_0000.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_080_0001.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_080_0200.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_080_0201.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_090_0100.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_090_0101.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_100_0000.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_100_0001.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_100_0200.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_100_0201.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_120_0100.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_120_0101.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_130_0000.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_130_0001.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_130_0200.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_130_0201.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_190_0300.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_190_0301.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_210_0300.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_210_0301.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_280_0300.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_280_0301.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_290_0000.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_290_0001.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_290_0200.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_290_0201.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_300_0100.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_300_0101.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_300_0400.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_300_0401.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_310_0000.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_310_0001.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_310_0200.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_310_0201.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_320_0100.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_320_0101.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_330_0000.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_330_0001.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_330_0300.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_330_0301.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_340_0100.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_340_0101.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_340_0400.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_340_0401.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_350_0000.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_350_0001.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_350_0300.png;1
resizedDataset - Kopi/Scene7/00023_00200_outdoor_350_0301.png;1
resizedDataset - Kopi/Scene8/00024_00201_outdoor_000_0000.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_000_0001.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_000_0200.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_000_0201.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_010_0100.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_010_0101.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_030_0000.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_030_0001.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_050_0300.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_050_0301.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_060_0000.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_060_0001.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_060_0400.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_060_0401.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_070_0100.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_070_0101.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_070_0300.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_070_0301.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_080_0000.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_080_0001.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_080_0200.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_080_0201.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_080_0400.png;2
resizedDataset - Kopi/Scene8/00024_00201_outdoor_080_0401.png;2
